isfocus,focus,word,normalized_words,index,POS,-1POS,-2POS,+1POS,+2POS,prediction
0,change,the,the,3,19,8,24,5,40,0
0,change,total,total,4,5,19,8,40,40,0
0,change,AKT,akt,5,9,40,40,12,16,0
0,change,protein,protein,6,12,9,40,16,32,0
0,change,level,level,7,16,12,9,32,12,0
0,change,is,be,8,32,16,12,12,6,0
0,change,not,not,9,12,32,16,6,8,0
0,change,greatly,greatly,10,6,12,32,8,19,0
1,change,changed,change,11,8,6,12,19,24,0
0,change,after,after,12,19,8,6,24,4,0
0,change,MUC1,muc1,13,24,19,8,4,39,0
0,change,siRNA,sirna,14,4,24,19,39,9,0
0,change,in,in,15,39,4,24,9,35,0
0,change,either,either,16,9,39,4,35,16,0
0,change,cell,cell,17,35,9,39,16,32,0
0,change,line,line,18,16,35,9,32,11,0
0,change,",",",",19,32,16,35,11,16,0
0,change,though,though,20,11,32,16,16,19,0
0,change,the,the,21,16,11,32,19,39,0
0,change,active,active,22,19,16,11,39,5,0
0,change,form,form,23,39,19,16,5,40,0
0,change,(,(,24,5,39,19,40,40,0
0,change,pAKT,pakt,25,22,40,40,32,9,0
0,change,),),26,32,22,40,9,26,0
0,change,is,be,27,9,32,22,26,12,0
0,change,increased,increase,28,26,9,32,12,16,0
0,change,in,in,29,12,26,9,16,37,0
0,change,both,both,30,16,12,26,37,32,0
0,change,468.siMUC1,468.simuc1,31,37,16,12,32,9,0
0,change,and,and,32,32,37,16,9,11,0
0,change,BT.siMUC1,bt.simuc1,33,9,32,37,11,9,0
0,change,compared,compare,34,11,9,32,9,16,0
0,change,to,to,35,9,11,9,16,4,0
0,change,controls,control,36,16,9,11,4,7,0
0,change,(,(,37,4,16,9,7,22,0
0,change,Figure,figure,38,7,4,16,22,32,0
0,change,<,<,39,22,7,4,32,8,0
0,change,xref,xref,40,32,22,7,8,19,0
0,change,ref-type=,ref-type=,41,8,32,22,19,11,0
0,change,'','',42,19,8,32,11,23,0
0,change,fig,fig,43,11,19,8,23,16,0
0,change,'','',44,23,11,19,16,5,0
0,change,rid=,rid=,45,16,23,11,5,40,0
0,change,'','',46,5,16,23,40,40,0
0,change,F3,f3,47,9,40,40,12,16,0
0,change,'','',48,12,9,40,16,4,0
0,change,>,>,49,16,12,9,4,8,0
0,change,3a,3a,50,4,16,12,8,19,0
0,change,<,<,51,8,4,16,19,24,0
0,change,/xref,/xref,52,19,8,4,24,4,0
0,change,>,>,53,24,19,8,4,22,0
0,change,),),54,4,24,19,22,32,0
0,change,.,.,55,22,4,24,32,34,0
0,and,This,this,0,32,22,4,34,11,0
0,and,result,result,1,34,32,22,11,9,0
0,and,disagrees,disagrees,2,11,34,32,9,16,0
0,and,with,with,3,9,11,34,16,11,0
0,and,MUC1,muc1,4,16,9,11,11,16,0
0,and,activation,activation,5,11,16,9,16,5,0
0,and,of,of,6,16,11,16,5,40,0
0,and,the,the,7,5,16,11,40,40,0
0,and,AKT,akt,8,22,40,40,35,24,0
0,and,pathway,pathway,9,35,22,40,24,31,0
0,and,in,in,10,24,35,22,31,12,0
0,and,rat,rat,11,31,24,35,12,16,0
0,and,3Y1,3y1,12,12,31,24,16,5,0
0,and,cells,cell,13,16,12,31,5,40,0
0,and,[,[,14,5,16,12,40,40,0
0,and,<,<,15,22,40,40,35,9,0
0,and,xref,xref,16,35,22,40,9,16,0
0,and,ref-type=,ref-type=,17,9,35,22,16,11,0
0,and,'','',18,16,9,35,11,33,0
0,and,bibr,bibr,19,11,16,9,33,5,0
0,and,'','',20,33,11,16,5,40,0
0,and,rid=,rid=,21,5,33,11,40,40,0
0,and,'','',22,9,40,40,12,16,0
0,and,B18,b18,23,12,9,40,16,6,0
0,and,'','',24,16,12,9,6,6,0
0,and,>,>,25,6,16,12,6,24,0
0,and,18,18,26,6,6,16,24,4,0
0,and,<,<,27,24,6,6,4,9,0
0,and,/xref,/xref,28,4,24,6,9,36,0
0,and,>,>,29,9,4,24,36,22,0
0,and,],],30,36,9,4,22,5,0
0,and,",",",",31,22,36,9,5,40,0
1,and,and,and,32,5,22,36,40,40,0
0,and,may,may,33,22,40,40,32,33,0
0,and,reflect,reflect,34,32,22,40,33,4,0
0,and,regulation,regulation,35,33,32,22,4,24,0
0,and,more,more,36,4,33,32,24,4,0
0,and,appropriate,appropriate,37,24,4,33,4,8,0
0,and,to,to,38,4,24,4,8,6,0
0,and,breast,breast,39,8,4,24,6,34,0
0,and,cancer,cancer,40,6,8,4,34,6,0
0,and,cells,cell,41,34,6,8,6,7,0
0,and,;,;,42,6,34,6,7,6,0
0,and,this,this,43,7,6,34,6,8,0
0,and,is,be,44,6,7,6,8,19,0
0,and,supported,support,45,8,6,7,19,6,0
0,and,by,by,46,19,8,6,6,6,0
0,and,activation,activation,47,6,19,8,6,41,0
0,and,of,of,48,6,6,19,41,40,0
0,and,AKT,akt,49,40,6,6,40,40,0
0,and,in,in,50,40,40,40,19,11,0
0,and,response,response,51,19,41,40,11,38,0
0,and,to,to,52,11,19,41,38,5,0
0,and,MUC1,muc1,53,38,11,19,5,41,0
0,and,siRNA,sirna,54,5,38,11,41,40,0
0,and,in,in,55,40,5,38,40,40,0
0,and,other,other,56,9,40,40,16,24,0
0,and,lines,line,57,16,9,40,24,32,0
0,and,[,[,58,24,16,9,32,11,0
0,and,<,<,59,32,24,16,11,10,0
0,and,xref,xref,60,11,32,24,10,32,0
0,and,ref-type=,ref-type=,61,10,11,32,32,9,0
0,and,'','',62,32,10,11,9,16,0
0,and,bibr,bibr,63,9,32,10,16,11,0
0,and,'','',64,16,9,32,11,33,0
0,and,rid=,rid=,65,11,16,9,33,34,0
0,and,'','',66,33,11,16,34,11,0
0,and,B21,b21,67,34,33,11,11,16,0
0,and,'','',68,11,34,33,16,11,0
0,and,>,>,69,16,11,34,11,22,0
0,and,21,21,70,11,16,11,22,32,0
0,and,<,<,71,22,11,16,32,9,0
0,and,/xref,/xref,72,32,22,11,9,16,0
0,and,>,>,73,9,32,22,16,5,0
0,and,],],74,16,9,32,5,40,0
0,and,.,.,75,5,16,9,40,40,0
0,and,In,in,0,40,40,40,19,11,0
0,and,addition,addition,1,19,41,40,11,9,0
0,and,",",",",2,11,19,41,9,12,0
0,and,there,there,3,9,11,19,12,19,0
0,and,is,be,4,12,9,11,19,4,0
0,and,a,a,5,19,12,9,4,41,0
0,and,striking,strike,6,4,19,12,41,22,0
0,and,difference,difference,7,40,4,19,22,32,0
0,and,in,in,8,22,41,4,32,4,0
0,and,the,the,9,32,22,41,4,41,0
0,and,relative,relative,10,4,32,22,41,37,0
0,and,amounts,amount,11,40,4,32,37,8,0
0,and,of,of,12,37,41,4,8,36,0
0,and,AKT,akt,13,8,37,41,36,19,0
1,and,and,and,14,36,8,37,19,11,0
0,and,pAKT,pakt,15,19,36,8,11,9,0
0,and,in,in,16,11,19,36,9,16,0
0,and,the,the,17,9,11,19,16,5,0
0,and,two,two,18,16,9,11,5,41,0
0,and,cell,cell,19,5,16,9,41,40,0
0,and,lines,line,20,40,5,16,40,40,0
0,and,(,(,21,40,40,40,19,5,0
0,and,Figure,figure,22,19,41,40,5,41,0
0,and,<,<,23,5,19,41,41,40,0
0,and,xref,xref,24,40,5,19,40,40,0
0,and,ref-type=,ref-type=,25,40,40,40,30,4,0
0,and,'','',26,30,41,40,4,9,0
0,and,fig,fig,27,4,30,41,9,5,0
0,and,'','',28,9,4,30,5,40,0
0,and,rid=,rid=,29,5,9,4,40,40,0
0,and,'','',30,12,40,40,12,19,0
0,and,F4,f4,31,12,12,40,19,5,0
0,and,'','',32,19,12,12,5,41,0
0,and,>,>,33,5,19,12,41,40,0
0,and,4d,4d,34,40,5,19,40,40,0
0,and,<,<,35,40,40,40,19,5,0
0,and,/xref,/xref,36,19,41,40,5,41,0
0,and,>,>,37,5,19,41,41,40,0
0,and,),),38,40,5,19,40,40,0
0,and,.,.,39,40,40,40,30,4,0
0,clear,When,when,0,30,41,40,4,9,0
0,clear,lysates,lysates,1,4,30,41,9,5,0
0,clear,from,from,2,9,4,30,5,40,0
0,clear,both,both,3,5,9,4,40,40,0
0,clear,lines,line,4,12,40,40,12,19,0
0,clear,are,be,5,12,12,40,19,37,0
0,clear,exposed,expose,6,19,12,12,37,35,0
0,clear,to,to,7,37,19,12,35,12,0
0,clear,film,film,8,35,37,19,12,19,0
0,clear,for,for,9,12,35,37,19,29,0
0,clear,the,the,10,19,12,35,29,31,0
0,clear,same,same,11,29,19,12,31,16,0
0,clear,length,length,12,31,29,19,16,5,0
0,clear,of,of,13,16,31,29,5,40,0
0,clear,time,time,14,5,16,31,40,40,0
0,clear,(,(,15,11,40,40,11,22,0
0,clear,overexposure,overexposure,16,11,11,40,22,4,0
0,clear,masks,mask,17,22,11,11,4,22,0
0,clear,the,the,18,4,22,11,22,35,0
0,clear,differences,difference,19,22,4,22,35,34,0
0,clear,between,between,20,35,22,4,34,11,0
0,clear,BT.siLuc,bt.siluc,21,34,35,22,11,19,0
0,clear,and,and,22,11,34,35,19,11,0
0,clear,BT.siMUC1,bt.simuc1,23,19,11,34,11,16,0
0,clear,that,that,24,11,19,11,16,5,0
0,clear,are,be,25,16,11,19,5,40,0
0,clear,apparent,apparent,26,5,16,11,40,40,0
0,clear,in,in,27,10,40,40,36,9,0
0,clear,Figure,figure,28,36,10,40,9,16,0
0,clear,<,<,29,9,36,10,16,11,0
0,clear,xref,xref,30,16,9,36,11,12,0
0,clear,ref-type=,ref-type=,31,11,16,9,12,16,0
0,clear,'','',32,12,11,16,16,11,0
0,clear,fig,fig,33,16,12,11,11,23,0
0,clear,'','',34,11,16,12,23,16,0
0,clear,rid=,rid=,35,23,11,16,16,5,0
0,clear,'','',36,16,23,11,5,41,0
0,clear,F3,f3,37,5,16,23,41,40,0
0,clear,'','',38,40,5,16,40,40,0
0,clear,>,>,39,40,40,40,16,5,0
0,clear,3a,3a,40,16,41,40,5,40,0
0,clear,<,<,41,5,16,41,40,40,0
0,clear,/xref,/xref,42,22,40,40,35,9,0
0,clear,>,>,43,35,22,40,9,19,0
0,clear,),),44,9,35,22,19,5,0
0,clear,",",",",45,19,9,35,5,41,0
0,clear,it,it,46,5,19,9,41,40,0
0,clear,is,be,47,40,5,19,40,40,0
1,clear,clear,clear,48,40,40,40,30,4,0
0,clear,that,that,49,30,41,40,4,9,0
0,clear,pAKT,pakt,50,4,30,41,9,36,0
0,clear,levels,level,51,9,4,30,36,22,0
0,clear,are,be,52,36,9,4,22,5,0
0,clear,much,much,53,22,36,9,5,40,0
0,clear,higher,high,54,5,22,36,40,40,0
0,clear,in,in,55,9,40,40,19,5,0
0,clear,BT-20,bt-20,56,19,9,40,5,41,0
0,clear,than,than,57,5,19,9,41,40,0
0,clear,in,in,58,40,5,19,40,40,0
0,clear,MDA-MB-468,mda-mb-468,59,40,40,40,7,38,0
0,clear,",",",",60,7,41,40,38,35,0
0,clear,despite,despite,61,38,7,41,35,22,0
0,clear,lower,low,62,35,38,7,22,31,0
0,clear,total,total,63,22,35,38,31,11,0
0,clear,AKT,akt,64,31,22,35,11,8,0
0,clear,expression,expression,65,11,31,22,8,6,0
0,clear,.,.,66,8,11,31,6,34,0
0,likely,This,this,0,6,8,11,34,19,0
0,likely,difference,difference,1,34,6,8,19,11,0
0,likely,in,in,2,19,34,6,11,19,0
0,likely,AKT,akt,3,11,19,34,19,5,0
0,likely,activation,activation,4,19,11,19,5,41,0
0,likely,between,between,5,5,19,11,41,40,0
0,likely,MDA-MB-468,mda-mb-468,6,40,5,19,40,40,0
0,likely,and,and,7,40,40,40,8,6,0
0,likely,BT-20,bt-20,8,8,41,40,6,34,0
1,likely,likely,likely,9,6,8,41,34,6,0
0,likely,contributes,contributes,10,34,6,8,6,7,0
0,likely,to,to,11,6,34,6,7,6,0
0,likely,the,the,12,7,6,34,6,8,0
0,likely,disparity,disparity,13,6,7,6,8,8,0
0,likely,in,in,14,8,6,7,8,4,0
0,likely,their,their,15,8,8,6,4,8,0
0,likely,sensitivity,sensitivity,16,4,8,8,8,6,0
0,likely,to,to,17,8,4,8,6,34,0
0,likely,the,the,18,6,8,4,34,6,0
0,likely,increased,increase,19,34,6,8,6,8,0
0,likely,apoptosis,apoptosis,20,6,34,6,8,6,0
0,likely,expected,expect,21,8,6,34,6,8,0
0,likely,with,with,22,6,8,6,8,16,0
0,likely,loss,loss,23,8,6,8,16,4,0
0,likely,of,of,24,16,8,6,4,8,0
0,likely,MUC1,muc1,25,4,16,8,8,6,0
0,likely,.,.,26,8,4,16,6,34,0
0,alter,<,<,0,6,8,4,34,6,0
0,alter,sec-title,sec-title,1,34,6,8,6,16,0
0,alter,level=,level=,2,6,34,6,16,6,0
0,alter,'','',3,16,6,34,6,16,0
0,alter,2,2,4,6,16,6,16,5,0
0,alter,'','',5,16,6,16,5,40,0
0,alter,>,>,6,5,16,6,40,40,0
0,alter,MUC1,muc1,7,22,40,40,35,34,0
0,alter,siRNA,sirna,8,35,22,40,34,11,0
0,alter,alters,alters,9,34,35,22,11,19,0
0,alter,proliferation,proliferation,10,11,34,35,19,11,0
0,alter,and,and,11,19,11,34,11,16,0
0,alter,invasion,invasion,12,11,19,11,16,6,0
0,alter,<,<,13,16,11,19,6,22,0
0,alter,/sec-title,/sec-title,14,6,16,11,22,35,0
0,alter,>,>,15,22,6,16,35,24,0
0,cause,As,as,0,35,22,6,24,5,0
0,cause,MUC1,muc1,1,24,35,22,5,41,0
0,cause,is,be,2,5,24,35,41,40,0
0,cause,involved,involve,3,40,5,24,40,40,0
0,cause,in,in,4,40,40,40,7,38,0
0,cause,apoptosis,apoptosis,5,7,41,40,38,35,0
0,cause,",",",",6,38,7,41,35,22,0
0,cause,we,we,7,35,38,7,22,31,0
0,cause,next,next,8,22,35,38,31,11,0
0,cause,analyzed,analyze,9,31,22,35,11,9,0
0,cause,its,it,10,11,31,22,9,19,0
0,cause,effects,effect,11,9,11,31,19,5,0
0,cause,on,on,12,19,9,11,5,41,0
0,cause,proliferation,proliferation,13,5,19,9,41,40,0
0,cause,.,.,14,40,5,19,40,40,0
0,use,BrdU,brdu,0,40,40,40,38,35,0
0,use,and,and,1,38,41,40,35,22,0
0,use,[,[,2,35,38,41,22,31,0
0,use,<,<,3,22,35,38,31,11,0
0,use,sup,sup,4,31,22,35,11,22,0
0,use,>,>,5,11,31,22,22,5,0
0,use,3,3,6,22,11,31,5,41,0
0,use,<,<,7,5,22,11,41,40,0
0,use,/sup,/sup,8,40,5,22,40,40,0
0,use,>,>,9,40,40,40,30,5,0
0,use,H,h,10,30,41,40,5,41,0
0,use,],],11,5,30,41,41,40,0
0,use,thymidine,thymidine,12,40,5,30,40,40,0
0,use,incorporation,incorporation,13,40,40,40,16,5,0
0,use,were,be,14,16,41,40,5,40,0
1,use,used,use,15,5,16,41,40,40,0
0,use,to,to,16,22,40,40,35,22,0
0,use,analyze,analyze,17,35,22,40,22,5,0
0,use,proliferation,proliferation,18,22,35,22,5,41,0
0,use,after,after,19,5,22,35,41,40,0
0,use,MUC1,muc1,20,40,5,22,40,40,0
0,use,siRNA,sirna,21,40,40,40,22,35,0
0,use,.,.,22,22,41,40,35,9,0
0,contrast,468.siMUC1,468.simuc1,0,35,22,41,9,19,0
0,contrast,cells,cell,1,9,35,22,19,5,0
0,contrast,show,show,2,19,9,35,5,41,1
0,contrast,a,a,3,5,19,9,41,40,0
0,contrast,significant,significant,4,40,5,19,40,40,0
0,contrast,decrease,decrease,5,40,40,40,30,5,0
0,contrast,in,in,6,30,41,40,5,41,0
0,contrast,[,[,7,5,30,41,41,40,0
0,contrast,<,<,8,40,5,30,40,40,0
0,contrast,sup,sup,9,40,40,40,7,22,0
0,contrast,>,>,10,7,41,40,22,35,0
0,contrast,3,3,11,22,7,41,35,24,0
0,contrast,<,<,12,35,22,7,24,34,0
0,contrast,/sup,/sup,13,24,35,22,34,9,0
0,contrast,>,>,14,34,24,35,9,16,0
0,contrast,H,h,15,9,34,24,16,38,0
0,contrast,],],16,16,9,34,38,6,0
0,contrast,thymidine,thymidine,17,38,16,9,6,6,0
0,contrast,incorporation,incorporation,18,6,38,16,6,41,0
0,contrast,compared,compare,19,6,6,38,41,40,0
0,contrast,to,to,20,40,6,6,40,40,0
0,contrast,468.siLuc,468.siluc,21,40,40,40,19,35,0
0,contrast,",",",",22,19,41,40,35,24,0
0,contrast,while,while,23,35,19,41,24,31,0
0,contrast,intriguingly,intriguingly,24,24,35,19,31,4,0
0,contrast,",",",",25,31,24,35,4,22,0
0,contrast,BT.siMUC1,bt.simuc1,26,4,31,24,22,35,0
0,contrast,cells,cell,27,22,4,31,35,11,0
0,contrast,show,show,28,35,22,4,11,5,0
0,contrast,a,a,29,11,35,22,5,40,0
0,contrast,significant,significant,30,5,11,35,40,40,0
0,contrast,increase,increase,31,22,40,40,36,9,0
0,contrast,in,in,32,36,22,40,9,24,0
0,contrast,proliferation,proliferation,33,9,36,22,24,12,0
0,contrast,(,(,34,24,9,36,12,16,0
0,contrast,Figure,figure,35,12,24,9,16,5,0
0,contrast,<,<,36,16,12,24,5,41,0
0,contrast,xref,xref,37,5,16,12,41,40,0
0,contrast,ref-type=,ref-type=,38,40,5,16,40,40,0
0,contrast,'','',39,40,40,40,7,38,0
0,contrast,fig,fig,40,7,41,40,38,16,0
0,contrast,'','',41,38,7,41,16,36,0
0,contrast,rid=,rid=,42,16,38,7,36,22,0
0,contrast,'','',43,36,16,38,22,31,0
0,contrast,F5,f5,44,22,36,16,31,22,0
0,contrast,'','',45,31,22,36,22,29,0
0,contrast,>,>,46,22,31,22,29,31,0
0,contrast,5a,5a,47,29,22,31,31,9,0
0,contrast,<,<,48,31,29,22,9,19,0
0,contrast,/xref,/xref,49,9,31,29,19,5,0
0,contrast,>,>,50,19,9,31,5,41,0
0,contrast,),),51,5,19,9,41,40,0
0,contrast,.,.,52,40,5,19,40,40,0
0,mirror,Growth,growth,0,40,40,40,22,36,0
0,mirror,curves,curve,1,22,41,40,36,22,0
1,mirror,mirror,mirror,2,36,22,41,22,9,0
0,mirror,these,these,3,22,36,22,9,12,0
0,mirror,results,result,4,9,22,36,12,11,0
0,mirror,",",",",5,12,9,22,11,33,0
0,mirror,as,a,6,11,12,9,33,22,0
0,mirror,do,do,7,33,11,12,22,12,0
0,mirror,experiments,experiment,8,22,33,11,12,5,0
0,mirror,with,with,9,12,22,33,5,41,0
0,mirror,the,the,10,5,12,22,41,40,0
0,mirror,two,two,11,40,5,12,40,40,0
0,mirror,independent,independent,12,40,40,40,7,38,0
0,mirror,MUC1,muc1,13,7,41,40,38,16,0
0,mirror,siRNA,sirna,14,38,7,41,16,36,0
0,mirror,oligonucleotides,oligonucleotides,15,16,38,7,36,22,0
0,mirror,(,(,16,36,16,38,22,31,0
0,mirror,data,data,17,22,36,16,31,22,0
0,mirror,not,not,18,31,22,36,22,29,0
0,mirror,shown,show,19,22,31,22,29,31,0
0,mirror,),),20,29,22,31,31,12,0
0,mirror,.,.,21,31,29,22,12,5,0
0,multisentence,Note,note,0,12,31,29,5,41,1
0,multisentence,that,that,1,5,12,31,41,40,0
0,multisentence,these,these,2,40,5,12,40,40,0
0,multisentence,assays,assay,3,40,40,40,22,36,0
0,multisentence,require,require,4,22,41,40,36,22,1
0,multisentence,trypsinizing,trypsinizing,5,36,22,41,22,12,0
0,multisentence,cells,cell,6,22,36,22,12,11,0
0,multisentence,24,24,7,12,22,36,11,22,0
0,multisentence,hours,hour,8,11,12,22,22,29,0
0,multisentence,post-transfection,post-transfection,9,22,11,12,29,31,0
0,multisentence,;,;,10,29,22,11,31,13,0
0,multisentence,therefore,therefore,11,31,29,22,13,19,0
0,multisentence,",",",",12,13,31,29,19,4,0
0,multisentence,the,the,13,19,13,31,4,11,0
0,multisentence,results,result,14,4,19,13,11,9,0
0,multisentence,in,in,15,11,4,19,9,35,0
0,multisentence,the,the,16,9,11,4,35,24,0
0,multisentence,MDA-MB-468,mda-mb-468,17,35,9,11,24,34,0
0,multisentence,line,line,18,24,35,9,34,5,0
0,multisentence,could,could,19,34,24,35,5,41,0
0,multisentence,stem,stem,20,5,34,24,41,40,0
0,multisentence,from,from,21,40,5,34,40,40,0
0,multisentence,the,the,22,40,40,40,9,16,0
0,multisentence,changes,change,23,9,41,40,16,4,0
0,multisentence,in,in,24,16,9,41,4,41,0
0,multisentence,apoptosis,apoptosis,25,4,16,9,41,9,0
0,multisentence,described,described,26,40,4,16,9,12,0
0,multisentence,in,in,27,9,41,4,12,16,0
0,multisentence,the,the,28,12,9,41,16,32,0
0,multisentence,previous,previous,29,16,12,9,32,29,0
0,multisentence,section,section,30,32,16,12,29,22,0
0,multisentence,",",",",31,29,32,16,22,4,0
0,multisentence,rather,rather,32,22,29,32,4,41,0
0,multisentence,than,than,33,4,22,29,41,19,0
0,multisentence,a,a,34,40,4,22,19,9,0
0,multisentence,TRUE,TRUE,35,19,41,4,9,12,0
0,multisentence,effect,effect,36,9,19,41,12,11,0
0,multisentence,on,on,37,12,9,19,11,23,0
0,multisentence,proliferation,proliferation,38,11,12,9,23,12,0
0,multisentence,.,.,39,23,11,12,12,16,0
0,incubate,To,to,0,12,23,11,16,6,0
0,incubate,control,control,1,16,12,23,6,41,0
0,incubate,for,for,2,6,16,12,41,40,0
0,incubate,this,this,3,40,6,16,40,40,0
0,incubate,",",",",4,24,40,40,4,22,0
0,incubate,we,we,5,4,24,40,22,24,0
1,incubate,incubated,incubate,6,22,4,24,24,32,0
0,incubate,non-trypsinized,non-trypsinized,7,24,22,4,32,9,0
0,incubate,",",",",8,32,24,22,9,25,0
0,incubate,siRNA-transfected,sirna-transfected,9,9,32,24,25,19,0
0,incubate,cells,cell,10,25,9,32,19,5,0
0,incubate,at,at,11,19,25,9,5,40,0
0,incubate,similar,similar,12,5,19,25,40,40,0
0,incubate,confluence,confluence,13,40,40,40,39,36,0
0,incubate,with,with,14,39,41,40,36,22,0
0,incubate,BrdU,brdu,15,36,39,41,22,12,0
0,incubate,to,to,16,22,36,39,12,11,0
0,incubate,measure,measure,17,12,22,36,11,8,0
0,incubate,incorporation,incorporation,18,11,12,22,8,29,0
0,incubate,.,.,19,8,11,12,29,31,0
0,cause,The,the,0,29,8,11,31,9,0
0,cause,'clumped,'clumped,1,31,29,8,9,19,0
0,cause,',',2,9,31,29,19,5,0
0,cause,profile,profile,3,19,9,31,5,41,0
0,cause,of,of,4,5,19,9,41,40,0
0,cause,cells,cell,5,40,5,19,40,40,0
0,cause,(,(,6,40,40,40,29,38,0
0,cause,contrast,contrast,7,29,41,40,38,35,0
0,cause,to,to,8,38,29,41,35,22,0
0,cause,Figure,figure,9,35,38,29,22,31,0
0,cause,<,<,10,22,35,38,31,5,0
0,cause,xref,xref,11,31,22,35,5,41,0
0,cause,ref-type=,ref-type=,12,5,31,22,41,9,0
0,cause,'','',13,40,5,31,9,16,0
0,cause,fig,fig,14,9,41,5,16,32,0
0,cause,'','',15,16,9,41,32,4,0
0,cause,rid=,rid=,16,32,16,9,4,24,0
0,cause,'','',17,4,32,16,24,5,0
0,cause,F4,f4,18,24,4,32,5,40,0
0,cause,'','',19,5,24,4,40,40,0
0,cause,>,>,20,40,40,40,22,35,0
0,cause,4b,4b,21,22,41,40,35,24,0
0,cause,<,<,22,35,22,41,24,31,0
0,cause,/xref,/xref,23,24,35,22,31,5,0
0,cause,>,>,24,31,24,35,5,40,0
0,cause,),),25,5,31,24,40,40,0
0,cause,is,be,26,29,40,40,16,5,0
0,cause,likely,likely,27,16,29,40,5,41,0
0,cause,a,a,28,5,16,29,41,40,0
0,cause,result,result,29,40,5,16,40,40,0
0,cause,of,of,30,40,40,40,24,22,0
0,cause,the,the,31,24,41,40,22,35,0
0,cause,acid,acid,32,22,24,41,35,29,0
0,cause,denaturation,denaturation,33,35,22,24,29,22,0
0,cause,(,(,34,29,35,22,22,4,0
0,cause,recommended,recommend,35,22,29,35,4,11,0
0,cause,by,by,36,4,22,29,11,22,0
0,cause,the,the,37,11,4,22,22,32,0
0,cause,antibody,antibody,38,22,11,4,32,9,0
0,cause,manufacturer,manufacturer,39,32,22,11,9,12,0
0,cause,),),40,9,32,22,12,16,0
0,cause,",",",",41,12,9,32,16,29,0
0,cause,as,a,42,16,12,9,29,31,0
0,cause,it,it,43,29,16,12,31,11,0
0,cause,occurs,occurs,44,31,29,16,11,22,0
0,cause,uniformly,uniformly,45,11,31,29,22,5,0
0,cause,in,in,46,22,11,31,5,41,0
0,cause,these,these,47,5,22,11,41,40,0
0,cause,experiments,experiment,48,40,5,22,40,40,0
0,cause,.,.,49,40,40,40,36,11,0
0,multisentence,BrdU,brdu,0,36,41,40,11,20,0
0,multisentence,incorporation,incorporation,1,11,36,41,20,9,0
0,multisentence,(,(,2,20,11,36,9,36,0
0,multisentence,Figure,figure,3,9,20,11,36,12,0
0,multisentence,<,<,4,36,9,20,12,5,0
0,multisentence,xref,xref,5,12,36,9,5,41,0
0,multisentence,ref-type=,ref-type=,6,5,12,36,41,40,0
0,multisentence,'','',7,40,5,12,40,40,0
0,multisentence,fig,fig,8,40,40,40,24,5,0
0,multisentence,'','',9,24,41,40,5,40,0
0,multisentence,rid=,rid=,10,5,24,41,40,40,0
0,multisentence,'','',11,39,40,40,22,35,0
0,multisentence,F5,f5,12,22,39,40,35,9,0
0,multisentence,'','',13,35,22,39,9,16,0
0,multisentence,>,>,14,9,35,22,16,37,0
0,multisentence,5b,5b,15,16,9,35,37,36,0
0,multisentence,<,<,16,37,16,9,36,29,0
0,multisentence,/xref,/xref,17,36,37,16,29,16,0
0,multisentence,>,>,18,29,36,37,16,4,0
0,multisentence,),),19,16,29,36,4,22,0
0,multisentence,confirms,confirms,20,4,16,29,22,36,0
0,multisentence,that,that,21,22,4,16,36,19,0
0,multisentence,the,the,22,36,22,4,19,5,0
0,multisentence,[,[,23,19,36,22,5,40,0
0,multisentence,<,<,24,5,19,36,40,40,0
0,multisentence,sup,sup,25,39,40,40,22,35,0
0,multisentence,>,>,26,22,39,40,35,9,0
0,multisentence,3,3,27,35,22,39,9,16,0
0,multisentence,<,<,28,9,35,22,16,37,0
0,multisentence,/sup,/sup,29,16,9,35,37,36,0
0,multisentence,>,>,30,37,16,9,36,29,0
0,multisentence,H,h,31,36,37,16,29,16,0
0,multisentence,],],32,29,36,37,16,4,0
0,multisentence,thymidine,thymidine,33,16,29,36,4,22,0
0,multisentence,results,result,34,4,16,29,22,36,0
0,multisentence,are,be,35,22,4,16,36,19,0
0,multisentence,not,not,36,36,22,4,19,5,0
0,multisentence,solely,solely,37,19,36,22,5,40,0
0,multisentence,due,due,38,5,19,36,40,40,0
0,multisentence,to,to,39,39,40,40,22,35,0
0,multisentence,alterations,alteration,40,22,39,40,35,9,0
0,multisentence,in,in,41,35,22,39,9,16,0
0,multisentence,apoptosis,apoptosis,42,9,35,22,16,11,0
0,multisentence,",",",",43,16,9,35,11,9,0
0,multisentence,as,a,44,11,16,9,9,8,0
0,multisentence,468.siMUC1,468.simuc1,45,9,11,16,8,24,0
0,multisentence,cells,cell,46,8,9,11,24,4,0
0,multisentence,incorporate,incorporate,47,24,8,9,4,22,0
0,multisentence,less,less,48,4,24,8,22,35,0
0,multisentence,BrdU,brdu,49,22,4,24,35,27,0
0,multisentence,than,than,50,35,22,4,27,9,0
0,multisentence,468.siLuc,468.siluc,51,27,35,22,9,16,0
0,multisentence,;,;,52,9,27,35,16,11,0
0,multisentence,once,once,53,16,9,27,11,22,0
0,multisentence,again,again,54,11,16,9,22,6,0
0,multisentence,",",",",55,22,11,16,6,22,0
0,multisentence,BT.siMUC1,bt.simuc1,56,6,22,11,22,36,0
0,multisentence,cells,cell,57,22,6,22,36,19,0
0,multisentence,show,show,58,36,22,6,19,5,0
