word,normalized_words,focus,index,POS,-1POS,-2POS,+1POS,+2POS
He,he,0,0,PRP,N/A,N/A,VBD,VBG
was,be,0,1,VBD,PRP,N/A,VBG,IN
standing,stand,1,2,VBG,VBD,PRP,IN,DT
before,before,0,3,IN,VBG,VBD,DT,NN
a,a,0,4,DT,IN,VBG,NN,","
garden,garden,0,5,NN,DT,IN,",",PDT
",",",",0,6,",",NN,DT,PDT,DT
all,all,0,7,PDT,",",NN,DT,:
a,a,0,8,DT,PDT,",",:,NN
-,-,0,9,:,DT,PDT,NN,IN
bloom,bloom,0,10,NN,:,DT,IN,NNS
with,with,0,11,IN,NN,:,NNS,.
roses,rose,0,12,NNS,IN,NN,.,N/A
.,.,0,13,.,NNS,IN,N/A,N/A
``,``,0,0,``,N/A,N/A,JJ,NN
Good,good,0,1,JJ,``,N/A,NN,","
morning,morning,0,2,NN,JJ,``,",",``
",",",",0,3,",",NN,JJ,``,VBD
``,``,0,4,``,",",NN,VBD,DT
said,say,1,5,VBD,``,",",DT,NNS
the,the,0,6,DT,VBD,``,NNS,.
roses,rose,0,7,NNS,DT,VBD,.,N/A
.,.,0,8,.,NNS,DT,N/A,N/A
The,the,0,0,DT,N/A,N/A,JJ,NN
little,little,0,1,JJ,DT,N/A,NN,VBN
prince,prince,0,2,NN,JJ,DT,VBN,IN
gazed,gaze,1,3,VBN,NN,JJ,IN,PRP
at,at,0,4,IN,VBN,NN,PRP,.
them,them,0,5,PRP,IN,VBN,.,N/A
.,.,0,6,.,PRP,IN,N/A,N/A
They,they,0,0,PRP,N/A,N/A,DT,VBD
all,all,0,1,DT,PRP,N/A,VBD,IN
looked,look,1,2,VBD,DT,PRP,IN,PRP$
like,like,0,3,IN,VBD,DT,PRP$,NN
his,his,0,4,PRP$,IN,VBD,NN,.
flower,flower,0,5,NN,PRP$,IN,.,N/A
.,.,0,6,.,NN,PRP$,N/A,N/A
``,``,0,0,``,N/A,N/A,WP,VBP
Who,who,0,1,WP,``,N/A,VBP,PRP
are,be,0,2,VBP,WP,``,PRP,.
you,you,0,3,PRP,VBP,WP,.,``
?,?,0,4,.,PRP,VBP,``,PRP
``,``,0,5,``,.,PRP,PRP,VBD
he,he,0,6,PRP,``,.,VBD,","
demanded,demand,1,7,VBD,PRP,``,",",NN
",",",",0,8,",",VBD,PRP,NN,.
thunderstruck,thunderstruck,0,9,NN,",",VBD,.,N/A
.,.,0,10,.,NN,",",N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
We,we,0,1,PRP,``,N/A,VBP,NNS
are,be,0,2,VBP,PRP,``,NNS,","
roses,rose,0,3,NNS,VBP,PRP,",",``
",",",",0,4,",",NNS,VBP,``,DT
``,``,0,5,``,",",NNS,DT,NNS
the,the,0,6,DT,``,",",NNS,VBD
roses,rose,0,7,NNS,DT,``,VBD,.
said,say,1,8,VBD,NNS,DT,.,N/A
.,.,0,9,.,VBD,NNS,N/A,N/A
And,and,1,0,CC,N/A,N/A,PRP,VBD
he,he,0,1,PRP,CC,N/A,VBD,VBN
was,be,0,2,VBD,PRP,CC,VBN,IN
overcome,overcome,0,3,VBN,VBD,PRP,IN,NN
with,with,0,4,IN,VBN,VBD,NN,.
sadness,sadness,0,5,NN,IN,VBN,.,N/A
.,.,0,6,.,NN,IN,N/A,N/A
His,his,0,0,PRP$,N/A,N/A,NN,VBD
flower,flower,0,1,NN,PRP$,N/A,VBD,VBN
had,have,0,2,VBD,NN,PRP$,VBN,PRP
told,told,0,3,VBN,VBD,NN,PRP,IN
him,him,0,4,PRP,VBN,VBD,IN,PRP
that,that,0,5,IN,PRP,VBN,PRP,VBD
she,she,0,6,PRP,IN,PRP,VBD,DT
was,be,0,7,VBD,PRP,IN,DT,JJ
the,the,0,8,DT,VBD,PRP,JJ,CD
only,only,0,9,JJ,DT,VBD,CD,IN
one,one,0,10,CD,JJ,DT,IN,PRP$
of,of,0,11,IN,CD,JJ,PRP$,NN
her,her,0,12,PRP$,IN,CD,NN,IN
kind,kind,0,13,NN,PRP$,IN,IN,PDT
in,in,0,14,IN,NN,PRP$,PDT,DT
all,all,0,15,PDT,IN,NN,DT,NN
the,the,0,16,DT,PDT,IN,NN,.
universe,universe,0,17,NN,DT,PDT,.,N/A
.,.,0,18,.,NN,DT,N/A,N/A
And,and,1,0,CC,N/A,N/A,RB,VBD
here,here,0,1,RB,CC,N/A,VBD,CD
were,be,0,2,VBD,RB,CC,CD,NNS
five,five,0,3,CD,VBD,RB,NNS,IN
thousand,thousand,0,4,NNS,CD,VBD,IN,PRP
of,of,0,5,IN,NNS,CD,PRP,","
them,them,0,6,PRP,IN,NNS,",",DT
",",",",0,7,",",PRP,IN,DT,RB
all,all,0,8,DT,",",PRP,RB,","
alike,alike,0,9,RB,DT,",",",",IN
",",",",0,10,",",RB,DT,IN,CD
in,in,0,11,IN,",",RB,CD,JJ
one,one,0,12,CD,IN,",",JJ,NN
single,single,0,13,JJ,CD,IN,NN,.
garden,garden,0,14,NN,JJ,CD,.,N/A
!,!,0,15,.,NN,JJ,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,MD
She,she,0,1,PRP,``,N/A,MD,VB
would,would,0,2,MD,PRP,``,VB,RB
be,be,0,3,VB,MD,PRP,RB,JJ
very,very,0,4,RB,VB,MD,JJ,NN
much,much,0,5,JJ,RB,VB,NN,","
annoyed,annoyed,0,6,NN,JJ,RB,",",``
",",",",0,7,",",NN,JJ,``,PRP
``,``,0,8,``,",",NN,PRP,VBD
he,he,0,9,PRP,``,",",VBD,TO
said,say,1,10,VBD,PRP,``,TO,PRP
to,to,0,11,TO,VBD,PRP,PRP,","
himself,himself,0,12,PRP,TO,VBD,",",``
",",",",0,13,",",PRP,TO,``,IN
``,``,0,14,``,",",PRP,IN,PRP
if,if,0,15,IN,``,",",PRP,MD
she,she,0,16,PRP,IN,``,MD,VB
should,should,0,17,MD,PRP,IN,VB,IN
see,see,0,18,VB,MD,PRP,IN,:
that,that,0,19,IN,VB,MD,:,PRP
...,...,0,20,:,IN,VB,PRP,MD
she,she,0,21,PRP,:,IN,MD,VB
would,would,0,22,MD,PRP,:,VB,RBS
cough,cough,0,23,VB,MD,PRP,RBS,RB
most,most,0,24,RBS,VB,MD,RB,","
dreadfully,dreadfully,0,25,RB,RBS,VB,",",CC
",",",",0,26,",",RB,RBS,CC,PRP
and,and,0,27,CC,",",RB,PRP,MD
she,she,0,28,PRP,CC,",",MD,VB
would,would,0,29,MD,PRP,CC,VB,IN
pretend,pretend,0,30,VB,MD,PRP,IN,PRP
that,that,0,31,IN,VB,MD,PRP,VBD
she,she,0,32,PRP,IN,VB,VBD,VBG
was,be,0,33,VBD,PRP,IN,VBG,","
dying,die,0,34,VBG,VBD,PRP,",",TO
",",",",0,35,",",VBG,VBD,TO,VB
to,to,0,36,TO,",",VBG,VB,VBG
avoid,avoid,0,37,VB,TO,",",VBG,VBN
being,be,0,38,VBG,VB,TO,VBN,IN
laughed,laugh,0,39,VBN,VBG,VB,IN,.
at,at,0,40,IN,VBN,VBG,.,N/A
.,.,0,41,.,IN,VBN,N/A,N/A
And,and,1,0,CC,N/A,N/A,PRP,MD
I,i,0,1,PRP,CC,N/A,MD,VB
should,should,0,2,MD,PRP,CC,VB,VBN
be,be,0,3,VB,MD,PRP,VBN,TO
obliged,oblige,0,4,VBN,VB,MD,TO,VB
to,to,0,5,TO,VBN,VB,VB,IN
pretend,pretend,0,6,VB,TO,VBN,IN,PRP
that,that,0,7,IN,VB,TO,PRP,VBD
I,i,0,8,PRP,IN,VB,VBD,VBG
was,be,0,9,VBD,PRP,IN,VBG,PRP$
nursing,nursing,0,10,VBG,VBD,PRP,PRP$,NN
her,her,0,11,PRP$,VBG,VBD,NN,TO
back,back,0,12,NN,PRP$,VBG,TO,NN
to,to,0,13,TO,NN,PRP$,NN,:
life,life,0,14,NN,TO,NN,:,:
-,-,0,15,:,NN,TO,:,IN
-,-,0,16,:,:,NN,IN,IN
for,for,0,17,IN,:,:,IN,PRP
if,if,0,18,IN,IN,:,PRP,VBD
I,i,0,19,PRP,IN,IN,VBD,RB
did,do,0,20,VBD,PRP,IN,RB,VB
not,not,0,21,RB,VBD,PRP,VB,DT
do,do,0,22,VB,RB,VBD,DT,","
that,that,0,23,DT,VB,RB,",",TO
",",",",0,24,",",DT,VB,TO,VB
to,to,0,25,TO,",",DT,VB,PRP
humble,humble,0,26,VB,TO,",",PRP,RB
myself,myself,0,27,PRP,VB,TO,RB,","
also,also,0,28,RB,PRP,VB,",",PRP
",",",",0,29,",",RB,PRP,PRP,MD
she,she,0,30,PRP,",",RB,MD,RB
would,would,0,31,MD,PRP,",",RB,VB
really,really,0,32,RB,MD,PRP,VB,PRP
allow,allow,0,33,VB,RB,MD,PRP,TO
herself,herself,0,34,PRP,VB,RB,TO,VB
to,to,0,35,TO,PRP,VB,VB,:
die,die,0,36,VB,TO,PRP,:,``
...,...,0,37,:,VB,TO,``,N/A
``,``,0,38,``,:,VB,N/A,N/A
Then,then,0,0,RB,N/A,N/A,PRP,VBD
he,he,0,1,PRP,RB,N/A,VBD,IN
went,go,0,2,VBD,PRP,RB,IN,IN
on,on,0,3,IN,VBD,PRP,IN,PRP$
with,with,0,4,IN,IN,VBD,PRP$,NNS
his,his,0,5,PRP$,IN,IN,NNS,:
reflections,reflection,0,6,NNS,PRP$,IN,:,``
:,:,0,7,:,NNS,PRP$,``,PRP
``,``,0,8,``,:,NNS,PRP,VBD
I,i,0,9,PRP,``,:,VBD,IN
thought,thought,0,10,VBD,PRP,``,IN,PRP
that,that,0,11,IN,VBD,PRP,PRP,VBD
I,i,0,12,PRP,IN,VBD,VBD,JJ
was,be,0,13,VBD,PRP,IN,JJ,","
rich,rich,0,14,JJ,VBD,PRP,",",IN
",",",",0,15,",",JJ,VBD,IN,DT
with,with,0,16,IN,",",JJ,DT,NN
a,a,0,17,DT,IN,",",NN,WDT
flower,flower,0,18,NN,DT,IN,WDT,VBD
that,that,0,19,WDT,NN,DT,VBD,JJ
was,be,0,20,VBD,WDT,NN,JJ,IN
unique,unique,0,21,JJ,VBD,WDT,IN,PDT
in,in,0,22,IN,JJ,VBD,PDT,DT
all,all,0,23,PDT,IN,JJ,DT,NN
the,the,0,24,DT,PDT,IN,NN,:
world,world,0,25,NN,DT,PDT,:,CC
;,;,0,26,:,NN,DT,CC,DT
and,and,0,27,CC,:,NN,DT,PRP
all,all,0,28,DT,CC,:,PRP,VBD
I,i,0,29,PRP,DT,CC,VBD,VBD
had,have,0,30,VBD,PRP,DT,VBD,DT
was,be,0,31,VBD,VBD,PRP,DT,JJ
a,a,0,32,DT,VBD,VBD,JJ,VBD
common,common,0,33,JJ,DT,VBD,VBD,.
rose,rise,0,34,VBD,JJ,DT,.,N/A
.,.,0,35,.,VBD,JJ,N/A,N/A
A,a,0,0,DT,N/A,N/A,JJ,VBD
common,common,0,1,JJ,DT,N/A,VBD,","
rose,rise,0,2,VBD,JJ,DT,",",CC
",",",",0,3,",",VBD,JJ,CC,CD
and,and,0,4,CC,",",VBD,CD,NNS
three,three,0,5,CD,CC,",",NNS,WDT
volcanoes,volcano,0,6,NNS,CD,CC,WDT,VBP
that,that,0,7,WDT,NNS,CD,VBP,RB
come,come,0,8,VBP,WDT,NNS,RB,TO
up,up,0,9,RB,VBP,WDT,TO,PRP$
to,to,0,10,TO,RB,VBP,PRP$,NNS
my,my,0,11,PRP$,TO,RB,NNS,:
knees,knee,0,12,NNS,PRP$,TO,:,:
-,-,0,13,:,NNS,PRP$,:,CC
-,-,0,14,:,:,NNS,CC,CD
and,and,0,15,CC,:,:,CD,IN
one,one,0,16,CD,CC,:,IN,PRP
of,of,0,17,IN,CD,CC,PRP,RB
them,them,0,18,PRP,IN,CD,RB,VB
perhaps,perhaps,0,19,RB,PRP,IN,VB,RB
extinct,extinct,0,20,VB,RB,PRP,RB,:
forever,forever,0,21,RB,VB,RB,:,WDT
...,...,0,22,:,RB,VB,WDT,VBZ
that,that,0,23,WDT,:,RB,VBZ,RB
does,do,0,24,VBZ,WDT,:,RB,VB
n't,n't,0,25,RB,VBZ,WDT,VB,PRP
make,make,1,26,VB,RB,VBZ,PRP,DT
me,me,0,27,PRP,VB,RB,DT,RB
a,a,0,28,DT,PRP,VB,RB,JJ
very,very,0,29,RB,DT,PRP,JJ,NN
great,great,0,30,JJ,RB,DT,NN,:
prince,prince,0,31,NN,JJ,RB,:,``
...,...,0,32,:,NN,JJ,``,N/A
``,``,0,33,``,:,NN,N/A,N/A
And,and,1,0,CC,N/A,N/A,PRP,VBD
he,he,0,1,PRP,CC,N/A,VBD,RB
lay,lay,0,2,VBD,PRP,CC,RB,IN
down,down,0,3,RB,VBD,PRP,IN,DT
in,in,0,4,IN,RB,VBD,DT,NN
the,the,0,5,DT,IN,RB,NN,CC
grass,grass,0,6,NN,DT,IN,CC,VBD
and,and,0,7,CC,NN,DT,VBD,.
cried,cry,0,8,VBD,CC,NN,.,N/A
.,.,0,9,.,VBD,CC,N/A,N/A
Chapter,chapter,1,0,NN,N/A,N/A,CD,.
21,21,0,1,CD,NN,N/A,.,N/A
.,.,0,2,.,CD,NN,N/A,N/A
It,it,0,0,PRP,N/A,N/A,VBD,RB
was,be,0,1,VBD,PRP,N/A,RB,IN
then,then,0,2,RB,VBD,PRP,IN,DT
that,that,0,3,IN,RB,VBD,DT,NN
the,the,0,4,DT,IN,RB,NN,VBD
fox,fox,0,5,NN,DT,IN,VBD,.
appeared,appear,1,6,VBD,NN,DT,.,N/A
.,.,0,7,.,VBD,NN,N/A,N/A
``,``,0,0,``,N/A,N/A,JJ,NN
Good,good,0,1,JJ,``,N/A,NN,","
morning,morning,0,2,NN,JJ,``,",",``
",",",",0,3,",",NN,JJ,``,VBD
``,``,0,4,``,",",NN,VBD,DT
said,say,1,5,VBD,``,",",DT,NN
the,the,0,6,DT,VBD,``,NN,.
fox,fox,0,7,NN,DT,VBD,.,N/A
.,.,0,8,.,NN,DT,N/A,N/A
``,``,0,0,``,N/A,N/A,JJ,NN
Good,good,0,1,JJ,``,N/A,NN,","
morning,morning,0,2,NN,JJ,``,",",``
",",",",0,3,",",NN,JJ,``,DT
``,``,0,4,``,",",NN,DT,JJ
the,the,0,5,DT,``,",",JJ,NN
little,little,0,6,JJ,DT,``,NN,VBD
prince,prince,0,7,NN,JJ,DT,VBD,RB
responded,respond,1,8,VBD,NN,JJ,RB,","
politely,politely,0,9,RB,VBD,NN,",",IN
",",",",0,10,",",RB,VBD,IN,WRB
although,although,0,11,IN,",",RB,WRB,PRP
when,when,0,12,WRB,IN,",",PRP,VBD
he,he,0,13,PRP,WRB,IN,VBD,RP
turned,turn,0,14,VBD,PRP,WRB,RP,PRP
around,around,0,15,RP,VBD,PRP,PRP,VBD
he,he,0,16,PRP,RP,VBD,VBD,NN
saw,saw,0,17,VBD,PRP,RP,NN,.
nothing,nothing,0,18,NN,VBD,PRP,.,N/A
.,.,0,19,.,NN,VBD,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
I,i,0,1,PRP,``,N/A,VBP,RB
am,be,0,2,VBP,PRP,``,RB,RB
right,right,0,3,RB,VBP,PRP,RB,","
here,here,0,4,RB,RB,VBP,",",``
",",",",0,5,",",RB,RB,``,DT
``,``,0,6,``,",",RB,DT,NN
the,the,0,7,DT,``,",",NN,VBD
voice,voice,0,8,NN,DT,``,VBD,","
said,say,1,9,VBD,NN,DT,",",``
",",",",0,10,",",VBD,NN,``,IN
``,``,0,11,``,",",VBD,IN,DT
under,under,0,12,IN,``,",",DT,NN
the,the,0,13,DT,IN,``,NN,NN
apple,apple,0,14,NN,DT,IN,NN,.
tree,tree,0,15,NN,NN,DT,.,``
.,.,0,16,.,NN,NN,``,N/A
``,``,0,17,``,.,NN,N/A,N/A
``,``,0,0,``,N/A,N/A,WP,VBP
Who,who,0,1,WP,``,N/A,VBP,PRP
are,be,0,2,VBP,WP,``,PRP,.
you,you,0,3,PRP,VBP,WP,.,``
?,?,0,4,.,PRP,VBP,``,VBD
``,``,0,5,``,.,PRP,VBD,DT
asked,ask,0,6,VBD,``,.,DT,JJ
the,the,0,7,DT,VBD,``,JJ,NN
little,little,0,8,JJ,DT,VBD,NN,","
prince,prince,0,9,NN,JJ,DT,",",CC
",",",",0,10,",",NN,JJ,CC,VBD
and,and,1,11,CC,",",NN,VBD,","
added,add,0,12,VBD,CC,",",",",``
",",",",0,13,",",VBD,CC,``,PRP
``,``,0,14,``,",",VBD,PRP,VBP
You,you,0,15,PRP,``,",",VBP,RB
are,be,0,16,VBP,PRP,``,RB,RB
very,very,0,17,RB,VBP,PRP,RB,TO
pretty,pretty,0,18,RB,RB,VBP,TO,VB
to,to,0,19,TO,RB,RB,VB,IN
look,look,0,20,VB,TO,RB,IN,.
at,at,0,21,IN,VB,TO,.,``
.,.,0,22,.,IN,VB,``,N/A
``,``,0,23,``,.,IN,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
I,i,0,1,PRP,``,N/A,VBP,DT
am,be,0,2,VBP,PRP,``,DT,NN
a,a,0,3,DT,VBP,PRP,NN,","
fox,fox,0,4,NN,DT,VBP,",",``
",",",",0,5,",",NN,DT,``,VBD
``,``,0,6,``,",",NN,VBD,DT
said,say,1,7,VBD,``,",",DT,NN
the,the,0,8,DT,VBD,``,NN,.
fox,fox,0,9,NN,DT,VBD,.,N/A
.,.,0,10,.,NN,DT,N/A,N/A
``,``,0,0,``,N/A,N/A,NNP,CC
Come,come,0,1,NNP,``,N/A,CC,NN
and,and,0,2,CC,NNP,``,NN,IN
play,play,0,3,NN,CC,NNP,IN,PRP
with,with,0,4,IN,NN,CC,PRP,","
me,me,0,5,PRP,IN,NN,",",``
",",",",0,6,",",PRP,IN,``,VBD
``,``,0,7,``,",",PRP,VBD,DT
proposed,propose,1,8,VBD,``,",",DT,JJ
the,the,0,9,DT,VBD,``,JJ,NN
little,little,0,10,JJ,DT,VBD,NN,.
prince,prince,0,11,NN,JJ,DT,.,N/A
.,.,0,12,.,NN,JJ,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
I,i,0,1,PRP,``,N/A,VBP,RB
am,be,0,2,VBP,PRP,``,RB,JJ
so,so,0,3,RB,VBP,PRP,JJ,.
unhappy,unhappy,0,4,JJ,RB,VBP,.,``
.,.,0,5,.,JJ,RB,``,N/A
``,``,0,6,``,.,JJ,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,MD
I,i,0,1,PRP,``,N/A,MD,RB
can,can,0,2,MD,PRP,``,RB,VB
not,not,0,3,RB,MD,PRP,VB,IN
play,play,0,4,VB,RB,MD,IN,PRP
with,with,0,5,IN,VB,RB,PRP,","
you,you,0,6,PRP,IN,VB,",",``
",",",",0,7,",",PRP,IN,``,DT
``,``,0,8,``,",",PRP,DT,NN
the,the,0,9,DT,``,",",NN,VBD
fox,fox,0,10,NN,DT,``,VBD,.
said,say,1,11,VBD,NN,DT,.,N/A
.,.,0,12,.,VBD,NN,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
I,i,0,1,PRP,``,N/A,VBP,RB
am,be,0,2,VBP,PRP,``,RB,VBN
not,not,0,3,RB,VBP,PRP,VBN,.
tamed,tame,1,4,VBN,RB,VBP,.,``
.,.,0,5,.,VBN,RB,``,N/A
``,``,0,6,``,.,VBN,N/A,N/A
``,``,0,0,``,N/A,N/A,NN,.
Ah,ah,1,1,NN,``,N/A,.,N/A
!,!,0,2,.,NN,``,N/A,N/A
Please,please,0,0,NNP,N/A,N/A,VB,PRP
excuse,excuse,0,1,VB,NNP,N/A,PRP,","
me,me,0,2,PRP,VB,NNP,",",``
",",",",0,3,",",PRP,VB,``,VBD
``,``,0,4,``,",",PRP,VBD,DT
said,say,1,5,VBD,``,",",DT,JJ
the,the,0,6,DT,VBD,``,JJ,NN
little,little,0,7,JJ,DT,VBD,NN,.
prince,prince,0,8,NN,JJ,DT,.,N/A
.,.,0,9,.,NN,JJ,N/A,N/A
But,but,0,0,CC,N/A,N/A,",",IN
",",",",0,1,",",CC,N/A,IN,DT
after,after,0,2,IN,",",CC,DT,NN
some,some,0,3,DT,IN,",",NN,","
thought,thought,0,4,NN,DT,IN,",",PRP
",",",",0,5,",",NN,DT,PRP,VBD
he,he,0,6,PRP,",",NN,VBD,:
added,add,0,7,VBD,PRP,",",:,``
:,:,0,8,:,VBD,PRP,``,WP
``,``,0,9,``,:,VBD,WP,VBZ
What,what,0,10,WP,``,:,VBZ,DT
does,do,0,11,VBZ,WP,``,DT,VB
that,that,0,12,DT,VBZ,WP,VB,:
mean,mean,0,13,VB,DT,VBZ,:,:
-,-,0,14,:,VB,DT,:,''
-,-,0,15,:,:,VB,'',NN
',',0,16,'',:,:,NN,POS
tame,tame,0,17,NN,'',:,POS,.
',',0,18,POS,NN,'',.,``
?,?,0,19,.,POS,NN,``,N/A
``,``,0,20,``,.,POS,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
You,you,0,1,PRP,``,N/A,VBP,RB
do,do,0,2,VBP,PRP,``,RB,VB
not,not,0,3,RB,VBP,PRP,VB,RB
live,live,0,4,VB,RB,VBP,RB,","
here,here,0,5,RB,VB,RB,",",``
",",",",0,6,",",RB,VB,``,VBD
``,``,0,7,``,",",RB,VBD,DT
said,say,1,8,VBD,``,",",DT,NN
the,the,0,9,DT,VBD,``,NN,.
fox,fox,0,10,NN,DT,VBD,.,N/A
.,.,0,11,.,NN,DT,N/A,N/A
``,``,0,0,``,N/A,N/A,WP,VBZ
What,what,0,1,WP,``,N/A,VBZ,PRP
is,be,0,2,VBZ,WP,``,PRP,IN
it,it,0,3,PRP,VBZ,WP,IN,PRP
that,that,0,4,IN,PRP,VBZ,PRP,VBP
you,you,0,5,PRP,IN,PRP,VBP,VBG
are,be,0,6,VBP,PRP,IN,VBG,IN
looking,look,1,7,VBG,VBP,PRP,IN,.
for,for,0,8,IN,VBG,VBP,.,``
?,?,0,9,.,IN,VBG,``,N/A
``,``,0,10,``,.,IN,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
I,i,0,1,PRP,``,N/A,VBP,VBG
am,be,0,2,VBP,PRP,``,VBG,IN
looking,look,0,3,VBG,VBP,PRP,IN,NNS
for,for,0,4,IN,VBG,VBP,NNS,","
men,men,0,5,NNS,IN,VBG,",",``
",",",",0,6,",",NNS,IN,``,VBD
``,``,0,7,``,",",NNS,VBD,DT
said,say,1,8,VBD,``,",",DT,JJ
the,the,0,9,DT,VBD,``,JJ,NN
little,little,0,10,JJ,DT,VBD,NN,.
prince,prince,0,11,NN,JJ,DT,.,N/A
.,.,0,12,.,NN,JJ,N/A,N/A
``,``,0,0,``,N/A,N/A,WP,VBZ
What,what,0,1,WP,``,N/A,VBZ,DT
does,do,0,2,VBZ,WP,``,DT,VB
that,that,0,3,DT,VBZ,WP,VB,:
mean,mean,1,4,VB,DT,VBZ,:,:
-,-,0,5,:,VB,DT,:,''
-,-,0,6,:,:,VB,'',NN
',',0,7,'',:,:,NN,POS
tame,tame,0,8,NN,'',:,POS,.
',',0,9,POS,NN,'',.,``
?,?,0,10,.,POS,NN,``,N/A
``,``,0,11,``,.,POS,N/A,N/A
``,``,0,0,``,N/A,N/A,NN,","
Men,men,0,1,NN,``,N/A,",",``
",",",",0,2,",",NN,``,``,VBD
``,``,0,3,``,",",NN,VBD,DT
said,say,1,4,VBD,``,",",DT,NN
the,the,0,5,DT,VBD,``,NN,.
fox,fox,0,6,NN,DT,VBD,.,N/A
.,.,0,7,.,NN,DT,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
They,they,0,1,PRP,``,N/A,VBP,NNS
have,have,0,2,VBP,PRP,``,NNS,","
guns,gun,0,3,NNS,VBP,PRP,",",CC
",",",",0,4,",",NNS,VBP,CC,PRP
and,and,1,5,CC,",",NNS,PRP,VBP
they,they,0,6,PRP,CC,",",VBP,.
hunt,hunt,0,7,VBP,PRP,CC,.,N/A
.,.,0,8,.,VBP,PRP,N/A,N/A
It,it,0,0,PRP,N/A,N/A,VBZ,RB
is,be,0,1,VBZ,PRP,N/A,RB,JJ
very,very,0,2,RB,VBZ,PRP,JJ,.
disturbing,disturb,1,3,JJ,RB,VBZ,.,N/A
.,.,0,4,.,JJ,RB,N/A,N/A
They,they,0,0,PRP,N/A,N/A,RB,VBP
also,also,0,1,RB,PRP,N/A,VBP,NNS
raise,raise,1,2,VBP,RB,PRP,NNS,.
chickens,chicken,0,3,NNS,VBP,RB,.,N/A
.,.,0,4,.,NNS,VBP,N/A,N/A
These,these,0,0,DT,N/A,N/A,VBP,PRP$
are,be,0,1,VBP,DT,N/A,PRP$,JJ
their,their,0,2,PRP$,VBP,DT,JJ,NNS
only,only,0,3,JJ,PRP$,VBP,NNS,.
interests,interest,1,4,NNS,JJ,PRP$,.,N/A
.,.,0,5,.,NNS,JJ,N/A,N/A
Are,are,0,0,NNP,N/A,N/A,PRP,VBG
you,you,0,1,PRP,NNP,N/A,VBG,IN
looking,look,1,2,VBG,PRP,NNP,IN,NNS
for,for,0,3,IN,VBG,PRP,NNS,.
chickens,chicken,0,4,NNS,IN,VBG,.,``
?,?,0,5,.,NNS,IN,``,N/A
``,``,0,6,``,.,NNS,N/A,N/A
``,``,0,0,``,N/A,N/A,RB,","
No,no,0,1,RB,``,N/A,",",``
",",",",0,2,",",RB,``,``,VBD
``,``,0,3,``,",",RB,VBD,DT
said,say,1,4,VBD,``,",",DT,JJ
the,the,0,5,DT,VBD,``,JJ,NN
little,little,0,6,JJ,DT,VBD,NN,.
prince,prince,0,7,NN,JJ,DT,.,N/A
.,.,0,8,.,NN,JJ,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
I,i,0,1,PRP,``,N/A,VBP,VBG
am,be,0,2,VBP,PRP,``,VBG,IN
looking,look,1,3,VBG,VBP,PRP,IN,NNS
for,for,0,4,IN,VBG,VBP,NNS,.
friends,friend,0,5,NNS,IN,VBG,.,N/A
.,.,0,6,.,NNS,IN,N/A,N/A
What,what,0,0,WP,N/A,N/A,VBZ,DT
does,do,0,1,VBZ,WP,N/A,DT,VB
that,that,0,2,DT,VBZ,WP,VB,:
mean,mean,1,3,VB,DT,VBZ,:,:
-,-,0,4,:,VB,DT,:,''
-,-,0,5,:,:,VB,'',NN
',',0,6,'',:,:,NN,POS
tame,tame,0,7,NN,'',:,POS,.
',',0,8,POS,NN,'',.,``
?,?,0,9,.,POS,NN,``,N/A
``,``,0,10,``,.,POS,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBZ
It,it,0,1,PRP,``,N/A,VBZ,DT
is,be,0,2,VBZ,PRP,``,DT,NN
an,an,0,3,DT,VBZ,PRP,NN,RB
act,act,0,4,NN,DT,VBZ,RB,RB
too,too,0,5,RB,NN,DT,RB,VBN
often,often,0,6,RB,RB,NN,VBN,","
neglected,neglect,0,7,VBN,RB,RB,",",``
",",",",0,8,",",VBN,RB,``,VBD
``,``,0,9,``,",",VBN,VBD,DT
said,say,1,10,VBD,``,",",DT,NN
the,the,0,11,DT,VBD,``,NN,.
fox,fox,0,12,NN,DT,VBD,.,N/A
.,.,0,13,.,NN,DT,N/A,N/A
It,it,0,0,PRP,N/A,N/A,VBZ,TO
means,mean,1,1,VBZ,PRP,N/A,TO,VB
to,to,0,2,TO,VBZ,PRP,VB,NNS
establish,establish,0,3,VB,TO,VBZ,NNS,.
ties,tie,0,4,NNS,VB,TO,.,``
.,.,0,5,.,NNS,VB,``,N/A
``,``,0,6,``,.,NNS,N/A,N/A
``,``,0,0,``,N/A,N/A,'',TO
',',0,1,'',``,N/A,TO,VB
To,to,0,2,TO,'',``,VB,NNS
establish,establish,1,3,VB,TO,'',NNS,POS
